"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Category","Classcode","Amount","Total_Amount","Percentage"
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,3,26,"UPC Cover","Seagrasses",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","None",2,30,6.66666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Other Brown Algae",9,30,30
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Encrusting Red Algae",2,30,6.66666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Red Algae",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Crustose Coralline",9,30,30
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Sessile Invertebrates",2,30,6.66666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Superlayer","Superlayer Brown Algae",15,30,50
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Superlayer","Superlayer Red Algae",2,30,6.66666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Articulated Coralline",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Kelp Holdfast",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Superlayer","Superlayer Green Algae",2,30,6.66666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Green Algae",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,4,12,"UPC Cover","Seagrasses",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","None",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Other Brown Algae",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Red Algae",8,30,26.6666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Crustose Coralline",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Sessile Invertebrates",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Superlayer","Superlayer Brown Algae",10,30,33.3333333333333
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Superlayer","Superlayer Red Algae",13,30,43.3333333333333
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Articulated Coralline",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Kelp Holdfast",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Superlayer","Superlayer Green Algae",3,30,10
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Green Algae",10,30,33.3333333333333
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,5,12.5,"UPC Cover","Seagrasses",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","None",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Other Brown Algae",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Red Algae",8,30,26.6666666666667
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Crustose Coralline",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Sessile Invertebrates",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Superlayer","Superlayer Brown Algae",13,30,43.3333333333333
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Superlayer","Superlayer Red Algae",6,30,20
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Articulated Coralline",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Kelp Holdfast",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Acid Weed",0,30,0
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Superlayer","Superlayer Green Algae",3,30,10
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Green Algae",10,30,33.3333333333333
"Reuben Tarte",48.612837,-123.097222,2024,2024-09-13,6,12.5,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","None",16,30,53.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Other Brown Algae",2,30,6.66666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Encrusting Red Algae",3,30,10
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Red Algae",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Crustose Coralline",6,30,20
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Sessile Invertebrates",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Superlayer","Superlayer Brown Algae",17,30,56.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,1,25,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","None",14,30,46.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Other Brown Algae",5,30,16.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Red Algae",3,30,10
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Crustose Coralline",7,30,23.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Sessile Invertebrates",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Superlayer","Superlayer Brown Algae",16,30,53.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Kelp Holdfast",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,2,21.5,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","None",17,30,56.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Other Brown Algae",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Encrusting Red Algae",3,30,10
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Red Algae",3,30,10
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Crustose Coralline",6,30,20
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Sessile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Superlayer","Superlayer Brown Algae",9,30,30
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Kelp Holdfast",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,3,19.5,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","None",15,30,50
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Other Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Red Algae",7,30,23.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Crustose Coralline",7,30,23.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Sessile Invertebrates",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Superlayer","Superlayer Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Kelp Holdfast",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,4,8.5,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","None",10,30,33.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Other Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Encrusting Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Red Algae",6,30,20
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Crustose Coralline",14,30,46.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Sessile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Superlayer","Superlayer Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Kelp Holdfast",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,5,8,"UPC Cover","Seagrasses",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","None",14,30,46.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Other Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Encrusting Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Red Algae",10,30,33.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Crustose Coralline",6,30,20
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Sessile Invertebrates",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Superlayer","Superlayer Brown Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Articulated Coralline",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Superlayer","Superlayer Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Kelp Holdfast",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Acid Weed",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Green Algae",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-01-28,6,8,"UPC Cover","Seagrasses",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","None",27,30,90
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Other Brown Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Encrusting Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Red Algae",2,30,6.66666666666667
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Crustose Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Sessile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Superlayer","Superlayer Brown Algae",3,30,10
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Superlayer","Superlayer Red Algae",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Articulated Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Kelp Holdfast",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Green Algae",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,1,16,"UPC Cover","Seagrasses",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","None",24,30,80
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Other Brown Algae",6,30,20
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Crustose Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Sessile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Superlayer","Superlayer Brown Algae",10,30,33.3333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Articulated Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Kelp Holdfast",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Superlayer","Superlayer Green Algae",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Green Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,2,22.5,"UPC Cover","Seagrasses",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","None",29,30,96.6666666666667
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Other Brown Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Encrusting Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Crustose Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Sessile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Superlayer","Superlayer Brown Algae",8,30,26.6666666666667
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Articulated Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Kelp Holdfast",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Superlayer","Superlayer Green Algae",4,30,13.3333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Green Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,3,21,"UPC Cover","Seagrasses",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","None",12,30,40
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Other Brown Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Encrusting Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Superlayer","Superlayer Mobile Invertebrates",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Red Algae",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Crustose Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Sessile Invertebrates",1,30,3.33333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Superlayer","Superlayer Brown Algae",4,30,13.3333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Superlayer","Superlayer Red Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Articulated Coralline",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Kelp Holdfast",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Superlayer","Superlayer Green Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Green Algae",11,30,36.6666666666667
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,4,9.5,"UPC Cover","Seagrasses",5,30,16.6666666666667
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,5,10,"UPC Cover","None",28,30,93.3333333333333
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,5,10,"UPC Cover","Other Brown Algae",0,30,0
"Glen Acres",47.48005,-122.448455,2023,2023-07-08,5,10,"UPC Cover","Encrusting Red Algae",0,30,0
