"Site","Latitude","Longitude","Year","Date","Transect","Classcode","Sex_Age","Amount","Size_category","Size_mean_cm","Size_min_cm","Size_max_cm","Depth_ft","depth_start_ft","depth_end_ft","Visibility_m"
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Blue Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Bocaccio YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Brown Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Cabezon",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Canary Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Canary YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"China Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Copper Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Deacon Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Forage Fish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Gopher Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Grass Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Kelp Greenling",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Kelp Perch",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Lingcod",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Pile Perch",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Puget Sound YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Quillback Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Red Irish Lord",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Shiner Perch",NA,4,NA,11,11,11,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Shiner Perch",NA,6,NA,13,13,13,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Shiner Perch",NA,8,NA,9,9,9,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Spiny Dogfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Spotted Ratfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Striped Perch",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Vermillion YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Wolf Eel",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Yelloweye YOY",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,5,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,8,8,8,4.1
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Black Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Blue Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Bocaccio YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Brown Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Cabezon",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Canary Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Canary YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"China Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Copper Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Deacon Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Forage Fish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Gopher Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Grass Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Kelp Greenling",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Kelp Perch",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Lingcod",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Pile Perch",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Puget Sound YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Quillback Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Red Irish Lord",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Shiner Perch",NA,58,NA,8,6,10,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Spiny Dogfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Spotted Ratfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Striped Perch",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Vermillion YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Wolf Eel",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Yelloweye YOY",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,6,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,7,6,8,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Black Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Blue Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Bocaccio YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Brown Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Cabezon",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Canary Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Canary YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"China Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Copper Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Deacon Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Forage Fish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Gopher Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Grass Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Kelp Greenling",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Kelp Perch",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Lingcod",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Pile Perch",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Puget Sound YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Quillback Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Red Irish Lord",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Shiner Perch",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Spiny Dogfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Spotted Ratfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Striped Perch",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Vermillion YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Yelloweye YOY",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,7,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,24.5,24,25,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Black Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Blue Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Bocaccio YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Brown Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Cabezon",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Canary Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Canary YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"China Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Copper Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Deacon Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Forage Fish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Gopher Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Grass Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Kelp Greenling",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Kelp Perch",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Lingcod",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Pile Perch",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Puget Sound YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Quillback Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Red Irish Lord",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Shiner Perch",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Spiny Dogfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Spotted Ratfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Striped Perch",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Vermillion YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Yelloweye YOY",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,8,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,31.5,30,33,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Black Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Blue Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Bocaccio YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Brown Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Cabezon",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Canary Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Canary YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"China Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Copper Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Deacon Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Forage Fish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Gopher Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Grass Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Kelp Greenling",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Kelp Perch",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Lingcod",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Pile Perch",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Puget Sound YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Quillback Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Red Irish Lord",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Shiner Perch",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Spiny Dogfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Spotted Ratfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Striped Perch",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Vermillion YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Yelloweye YOY",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,9,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,23,22,24,4.8
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Black Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Blue Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Bocaccio YOY",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Brown Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Cabezon",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Canary Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Canary YOY",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"China Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Copper Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Deacon Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Forage Fish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Gopher Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Grass Rockfish",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Kelp Greenling",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Kelp Perch",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Lingcod",NA,0,NA,NA,NA,NA,18.5,17,20,4
"Lincoln Park",47.536153,-122.397348,2025,2025-05-31,10,"Pile Perch",NA,0,NA,NA,NA,NA,18.5,17,20,4
