"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Classcode","Amount","Stipes","Distance"
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Five-Ribbed Kelp",3,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Sugar Kelp",50,NA,21
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,4,14.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Bull Kelp",54,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Five-Ribbed Kelp",3,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Sieve Kelp",2,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Sugar Kelp",55,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,5,13,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Acid Weed",1,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Bull Kelp",15,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Sieve Kelp",11,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Sugar Kelp",100,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2023,2023-10-22,6,12,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Bull Kelp",54,NA,10.9
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Five-Ribbed Kelp",13,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Sugar Kelp",57,NA,21.7
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,1,19,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Acid Weed",5,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Bull Kelp",53,NA,13.5
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Five-Ribbed Kelp",3,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Sugar Kelp",41,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,2,19,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Bull Kelp",55,NA,12.2
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Five-Ribbed Kelp",2,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Sugar Kelp",51,NA,13.7
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,3,15.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Bull Kelp",116,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Sugar Kelp",85,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,4,11.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Bull Kelp",108,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Five-Ribbed Kelp",2,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Sugar Kelp",51,NA,17.4
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,5,12,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Bull Kelp",48,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Five-Ribbed Kelp",1,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Sugar Kelp",51,NA,9.4
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2024,2024-10-12,6,14.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Bull Kelp",51,NA,16.2
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Sugar Kelp",39,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,1,14.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Bull Kelp",32,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Sugar Kelp",7,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,2,11,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Bull Kelp",50,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Sugar Kelp",8,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,3,13.5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Bull Kelp",24,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Sugar Kelp",54,NA,13
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,4,7,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Bull Kelp",25,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Sugar Kelp",54,NA,25
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,5,5,"Woody Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Acid Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Broad-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Bull Kelp",74,NA,7
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Feather Boa Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Five-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Giant Kelp",0,0,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Sieve Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Sugar Kelp",74,NA,13.5
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Three-Ribbed Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Torn Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Winged Kelp",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Wire Weed",0,NA,30
"Lowell Point",48.11942,-122.48704,2025,2025-10-11,6,7.5,"Woody Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Acid Weed",51,NA,15
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Broad-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Bull Kelp",3,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Five-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Sieve Kelp",10,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Sugar Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,1,41,"Woody Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Acid Weed",52,NA,18.8
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Broad-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Bull Kelp",2,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Five-Ribbed Kelp",6,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Sieve Kelp",3,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Sugar Kelp",22,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,2,38.5,"Woody Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Acid Weed",55,NA,5.1
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Broad-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Bull Kelp",1,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Five-Ribbed Kelp",6,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Sieve Kelp",21,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Sugar Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,3,39.5,"Woody Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Acid Weed",11,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Broad-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Bull Kelp",1,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Five-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Sieve Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Sugar Kelp",3,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,4,24.5,"Woody Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Acid Weed",15,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Broad-Ribbed Kelp",6,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Bull Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Five-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Sieve Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Sugar Kelp",38,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,5,21.5,"Woody Kelp",28,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Acid Weed",11,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Broad-Ribbed Kelp",6,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Bull Kelp",1,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Feather Boa Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Five-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Giant Kelp",0,0,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Sieve Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Sugar Kelp",5,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Three-Ribbed Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Torn Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Winged Kelp",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Wire Weed",0,NA,30
"Lower Elwha",48.13964,-123.585069,2024,2024-07-27,6,22,"Woody Kelp",5,NA,30
