"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","acid_weed","broad-ribbed_kelp","bull_kelp","five-ribbed_kelp","sieve_kelp","sugar_kelp","three-ribbed_kelp","torn_kelp","winged_kelp","wire_weed","woody_kelp","giant_kelp_n","giant_kelp_stipe","feather_boa_n","feather_boa_stipe"
"8_40_1_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,1,"offshore",48.256822,-124.275318,2023,"7/28/2023",11.5,21,9,0,0,0,47,0,0,0,0,1836,5,111,0,0
"8_40_2_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,2,"offshore",48.256822,-124.275318,2023,"7/28/2023",19.5,4,0,4,0,1,7,0,0,0,0,265,0,0,0,0
"8_40_3_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,3,"offshore",48.256822,-124.275318,2023,"7/28/2023",15,1,0,0,0,0,10,0,0,0,0,541,5,72,0,0
"8_40_4_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,4,"inshore",48.256822,-124.275318,2023,"7/28/2023",6.5,0,10,0,0,0,1,0,18,1,0,261,0,0,2,37
"8_40_5_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,5,"inshore",48.256822,-124.275318,2023,"7/28/2023",10,11,0,22,0,0,7,86,6,32,0,328,6,76,2,4
"8_40_6_23","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,6,"inshore",48.256822,-124.275318,2023,"7/28/2023",8.5,11,10,0,0,0,11,0,16,7,0,162,3,76,0,0
"8_40_1_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,1,"offshore",48.256822,-124.275318,2024,"8/3/2024",17.5,0,0,4,0,0,3,0,23,0,0,376,1,2,0,0
"8_40_2_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,2,"offshore",48.256822,-124.275318,2024,"8/3/2024",18,6,0,5,0,0,10,0,7,0,0,516,0,0,0,0
"8_40_3_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,3,"offshore",48.256822,-124.275318,2024,"8/3/2024",11,0,52,0,0,0,20,0,11,0,0,248,37,183,0,0
"8_40_4_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,4,"inshore",48.256822,-124.275318,2024,"8/3/2024",8.5,9,9,12,0,0,2,0,0,0,0,534,9,244,0,0
"8_40_5_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,5,"inshore",48.256822,-124.275318,2024,"8/3/2024",8.5,6,3,16,0,0,8,0,10,0,0,540,13,113,0,0
"8_40_6_24","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,6,"inshore",48.256822,-124.275318,2024,"8/3/2024",10.5,0,0,4,0,0,0,0,0,0,0,135,5,26,0,0
"8_40_1_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,1,"offshore",48.256822,-124.275318,2025,"8/9/2025",18,25,0,9,0,0,19,0,2,1,0,348,0,0,0,0
"8_40_2_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,2,"offshore",48.256822,-124.275318,2025,"8/9/2025",18.5,10,0,0,0,0,20,0,0,0,0,168,0,0,0,0
"8_40_3_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,3,"offshore",48.256822,-124.275318,2025,"8/9/2025",15.5,0,1,0,0,0,11,0,18,0,0,357,0,0,0,0
"8_40_4_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,4,"inshore",48.256822,-124.275318,2025,"8/9/2025",7,2,0,0,0,0,15,0,3,0,0,259,34,142,0,0
"8_40_5_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,5,"inshore",48.256822,-124.275318,2025,"8/9/2025",6.5,0,0,5,0,0,10,0,3,0,0,144,7,68,0,0
"8_40_6_25","Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,6,"inshore",48.256822,-124.275318,2025,"8/9/2025",7,15,1,5,0,0,6,0,20,0,0,360,29,181,0,0
"8_41_1_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,1,"offshore",48.267782,-124.297828,2023,"7/28/2023",19,7,4,1,4,6,30,0,116,4,0,80,2,19,0,0
"8_41_2_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,2,"offshore",48.267782,-124.297828,2023,"7/28/2023",24,17,2,2,3,2,18,0,13,4,0,164,4,56,0,0
"8_41_3_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,3,"offshore",48.267782,-124.297828,2023,"7/28/2023",28.5,24,1,4,2,14,20,2,18,2,0,30,1,4,0,0
"8_41_4_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,4,"inshore",48.267782,-124.297828,2023,"7/28/2023",11.5,0,10,5,5,0,7,0,22,3,0,63,7,161,0,0
"8_41_5_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,5,"inshore",48.267782,-124.297828,2023,"7/28/2023",16.5,17,0,13,13,14,32,0,0,8,0,107,4,74,0,0
"8_41_6_23","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,6,"inshore",48.267782,-124.297828,2023,"7/28/2023",23,8,0,1,0,12,14,0,0,0,0,222,12,60,0,0
"8_41_1_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,1,"offshore",48.267782,-124.297828,2024,"8/3/2024",20.5,1,0,6,1,0,3,0,0,0,0,99,1,12,0,0
"8_41_2_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,2,"offshore",48.267782,-124.297828,2024,"8/3/2024",24,21,1,12,0,3,8,0,21,0,0,263,0,0,0,0
"8_41_3_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,3,"offshore",48.267782,-124.297828,2024,"8/3/2024",19.5,6,0,14,4,1,9,3,5,1,0,402,5,19,0,0
"8_41_4_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,4,"inshore",48.267782,-124.297828,2024,"8/3/2024",13,6,29,9,9,3,34,0,30,0,0,180,2,22,0,0
"8_41_5_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,5,"inshore",48.267782,-124.297828,2024,"8/3/2024",13,2,38,13,33,1,31,0,9,0,0,128,4,33,0,0
"8_41_6_24","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,6,"inshore",48.267782,-124.297828,2024,"8/3/2024",11.5,0,0,22,31,0,13,0,17,0,0,184,4,12,0,0
"8_41_1_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,1,"offshore",48.267782,-124.297828,2025,"8/9/2025",14.5,17,4,9,4,3,41,0,16,0,0,174,6,62,0,0
"8_41_2_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,2,"offshore",48.267782,-124.297828,2025,"8/9/2025",16,3,0,3,3,10,20,0,13,0,0,188,13,42,0,0
"8_41_3_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,3,"offshore",48.267782,-124.297828,2025,"8/9/2025",22.5,0,1,17,1,34,57,4,37,0,0,157,4,39,0,0
"8_41_4_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,4,"inshore",48.267782,-124.297828,2025,"8/9/2025",7.5,19,0,40,35,0,38,12,8,0,0,420,4,79,0,0
"8_41_5_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,5,"inshore",48.267782,-124.297828,2025,"8/9/2025",6.5,1,76,33,47,1,31,0,19,0,0,165,8,87,0,0
"8_41_6_25","Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,6,"inshore",48.267782,-124.297828,2025,"8/9/2025",10.5,2,32,155,12,43,56,0,52,0,0,78,22,100,0,0
"7_43_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2023,"9/24/2023",24,10,2,108,1,3,93,42,0,0,0,80,0,0,0,0
"7_43_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2023,"9/24/2023",22,0,0,115,0,3,41,82,0,0,0,52,0,0,0,0
"7_43_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2023,"9/24/2023",20,0,4,40,2,0,4,2,17,0,0,93,0,0,0,0
"7_43_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2023,"9/24/2023",16,1,47,82,0,0,178,426,0,0,0,120,0,0,0,0
"7_43_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2023,"9/24/2023",13,0,72,75,0,0,110,202,0,0,0,142,0,0,0,0
"7_43_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2023,"9/24/2023",15,0,9,28,0,0,0,55,9,0,0,88,0,0,0,0
"7_43_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2024,"6/16/2024",22,70,10,128,35,0,37,32,0,0,0,20,0,0,0,0
"7_43_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2024,"6/16/2024",21,56,12,190,50,0,62,72,0,0,0,7,0,0,0,0
"7_43_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2024,"6/16/2024",23.5,316,6,474,85,0,194,62,0,0,0,10,0,0,0,0
"7_43_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2024,"6/16/2024",24.5,50,8,77,29,0,93,39,1,0,0,42,0,0,0,0
"7_43_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2024,"6/16/2024",23.5,49,25,222,45,0,115,48,2,0,0,27,0,0,0,0
"7_43_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2024,"6/16/2024",22.5,318,7,146,113,0,65,22,0,0,0,17,0,0,0,0
"7_43_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,1,"offshore",48.318961,-122.849565,2025,"8/1/2025",27,30,5,113,10,8,90,17,2,0,0,88,0,0,0,0
"7_43_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,2,"offshore",48.318961,-122.849565,2025,"8/1/2025",23.5,36,4,57,18,16,56,300,0,0,0,43,0,0,0,0
"7_43_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,3,"offshore",48.318961,-122.849565,2025,"8/1/2025",24,23,2,131,45,10,65,245,0,0,0,77,0,0,0,0
"7_43_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,4,"inshore",48.318961,-122.849565,2025,"8/1/2025",26.5,27,6,127,37,14,42,62,0,0,0,34,0,0,0,0
"7_43_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,5,"inshore",48.318961,-122.849565,2025,"8/1/2025",26,21,4,62,28,0,42,34,0,0,0,35,0,0,0,0
"7_43_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,6,"inshore",48.318961,-122.849565,2025,"8/1/2025",25.5,28,1,37,49,0,56,36,0,0,0,37,0,0,0,0
"7_44_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2022,"8/12/2022",41,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"7_44_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2022,"8/12/2022",42,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
"7_44_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2022,"8/12/2022",41,0,0,4,0,43,6,0,0,0,0,0,0,0,0,0
"7_44_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2022,"8/12/2022",17.5,0,0,14,30,8,72,0,0,0,0,0,0,0,0,0
"7_44_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2022,"8/12/2022",18.5,0,32,16,6,0,11,3,5,0,0,4,0,0,0,0
"7_44_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2022,"8/12/2022",19.5,6,0,9,36,48,30,0,0,0,0,0,0,0,0,0
"7_44_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2023,"8/12/2023",30.5,0,0,2,2,1,25,0,0,1,0,3,0,0,0,0
"7_44_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2023,"8/12/2023",31,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0
"7_44_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2023,"8/12/2023",12,25,0,4,0,0,31,0,0,0,0,0,0,0,0,0
"7_44_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2023,"8/12/2023",26.5,9,0,4,15,6,76,0,0,1,0,1,0,0,0,0
"7_44_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2023,"8/12/2023",17,1,0,90,11,0,93,30,0,4,0,0,0,0,0,0
"7_44_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2023,"8/12/2023",19.5,66,0,5,4,7,45,0,0,0,0,0,0,0,0,0
"7_44_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2024,"8/10/2024",26,4,0,1,2,44,8,0,0,0,0,0,0,0,0,0
"7_44_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2024,"8/10/2024",21.5,1,0,1,85,22,101,0,0,0,0,1,0,0,0,0
"7_44_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2024,"8/10/2024",23,0,0,0,16,50,46,0,0,0,0,0,0,0,0,0
"7_44_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2024,"8/10/2024",12.5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2024,"8/10/2024",10,6,0,0,8,1,35,0,0,0,0,0,0,0,0,0
"7_44_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2024,"8/10/2024",10.5,34,0,0,0,2,23,0,0,0,0,0,0,0,0,0
"7_44_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2025,"8/3/2025",26,5,0,8,41,80,81,3,0,0,0,0,0,0,0,0
"7_44_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2025,"8/3/2025",35,1,0,0,0,59,1,0,0,0,0,0,0,0,0,0
"7_44_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2025,"8/3/2025",22,9,0,0,0,244,2,0,0,0,0,0,0,0,0,0
"7_44_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2025,"8/3/2025",13.5,21,0,4,5,0,17,0,0,0,0,1,0,0,0,0
"7_44_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2025,"8/3/2025",17.5,2,0,10,12,317,47,1,0,0,0,8,0,0,0,0
"7_44_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2025,"8/3/2025",14,1,0,14,0,98,49,0,0,0,0,0,0,0,0,0
"9_45_1_23","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2023,"8/23/2023",18.5,1,2,17,2,220,7,0,0,0,0,81,0,0,0,0
"9_45_2_23","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2023,"8/23/2023",15,0,0,17,0,73,22,0,0,0,0,235,0,0,0,0
"9_45_3_23","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2023,"8/23/2023",19,0,0,14,0,118,45,0,0,0,0,57,0,0,0,0
"9_45_4_23","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2023,"8/23/2023",11,1,0,11,22,13,316,0,0,6,1,79,0,0,0,0
"9_45_5_23","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2023,"8/23/2023",13,0,1,37,1,75,72,2,13,6,0,110,0,0,0,0
"9_45_6_23","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2023,"8/23/2023",11.5,0,0,50,47,7,29,5,0,8,0,142,0,0,0,0
"9_45_1_24","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2024,"9/10/2024",17,0,2,4,0,235,17,0,0,0,0,185,0,0,0,0
"9_45_2_24","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2024,"9/10/2024",18,1,0,12,6,32,16,5,0,0,0,139,0,0,0,0
"9_45_3_24","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2024,"9/10/2024",13,0,0,31,4,22,13,0,0,0,0,243,0,0,0,0
"9_45_4_24","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2024,"9/10/2024",8,3,29,11,105,6,528,0,0,0,1,54,0,0,0,0
"9_45_5_24","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2024,"9/10/2024",10.5,0,10,20,31,86,94,2,0,0,0,98,0,0,0,0
"9_45_6_24","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2024,"9/10/2024",9.5,4,0,37,42,8,16,3,0,0,0,132,0,0,0,0
"9_45_1_25","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2025,"9/11/2025",19.5,0,0,24,3,21,4,0,2,0,0,140,0,0,0,0
"9_45_2_25","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2025,"9/11/2025",18.5,2,0,7,1,113,19,0,0,0,0,142,0,0,0,0
"9_45_3_25","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2025,"9/11/2025",17.5,0,0,18,20,17,22,2,0,0,0,85,0,0,0,0
"9_45_4_25","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2025,"9/11/2025",12.5,1,6,59,34,17,69,1,20,0,0,134,0,0,0,0
"9_45_5_25","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2025,"9/11/2025",19,0,0,15,8,41,10,3,0,0,0,43,0,0,0,0
"9_45_6_25","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2025,"9/11/2025",16,0,9,7,14,68,32,1,0,0,0,71,0,0,0,0
"9_46_1_23","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2023,"9/16/2023",12.5,2,1,1,6,0,10,10,0,7,0,24,0,0,0,0
"9_46_2_23","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2023,"9/16/2023",14.5,0,0,1,5,0,19,9,0,17,0,27,0,0,0,0
"9_46_3_23","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2023,"9/16/2023",16.5,17,0,3,16,0,8,12,0,22,0,62,0,0,0,0
"9_46_4_23","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2023,"9/16/2023",10,0,1,1,8,0,101,3,0,16,0,27,0,0,0,0
"9_46_5_23","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2023,"9/16/2023",12,0,0,0,2,0,24,2,0,7,0,15,0,0,0,0
"9_46_6_23","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2023,"9/16/2023",13.5,3,6,1,24,0,15,0,0,10,0,13,0,0,0,0
"9_46_1_24","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2024,"9/14/2024",10.5,11,0,3,10,0,32,39,0,5,0,10,0,0,0,0
"9_46_2_24","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2024,"9/14/2024",15.5,41,1,0,22,0,130,6,0,10,0,127,0,0,0,0
"9_46_3_24","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2024,"9/14/2024",14.5,6,1,0,7,0,231,30,0,31,0,27,0,0,0,0
"9_46_4_24","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2024,"9/14/2024",7,158,32,12,8,0,444,1,50,10,0,6,0,0,6,117
"9_46_5_24","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2024,"9/14/2024",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_1_25","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2025,"9/27/2025",14,10,0,1,8,0,53,11,0,15,0,36,0,0,0,0
"9_46_2_25","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2025,"9/27/2025",14,9,0,0,0,0,36,70,0,15,0,42,0,0,0,0
"9_46_3_25","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2025,"9/27/2025",12.5,107,5,19,4,0,117,85,0,7,0,348,0,0,0,0
"9_46_4_25","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2025,"9/27/2025",11,38,2,5,1,0,114,94,13,32,0,28,0,0,0,0
"9_46_5_25","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2025,"9/27/2025",12,24,3,6,0,0,78,300,0,9,0,254,0,0,0,0
"9_46_6_25","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2025,"9/27/2025",11,76,8,121,10,0,40,278,0,14,0,50,0,0,2,29
"9_47_1_23","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2023,"9/16/2023",18,8,0,4,35,257,60,0,0,0,0,312,0,0,0,0
"9_47_2_23","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2023,"9/16/2023",29.5,0,189,0,22,6,8,0,0,0,0,7,0,0,0,0
"9_47_3_23","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2023,"9/16/2023",39,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0
"9_47_4_23","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2023,"9/16/2023",15,1,0,24,31,0,85,4,0,1,0,468,0,0,0,0
"9_47_5_23","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2023,"9/16/2023",20,0,15,0,0,402,130,0,0,0,0,187,0,0,0,0
"9_47_6_23","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2023,"9/16/2023",12.5,0,1,200,5,26,306,6,0,0,0,206,0,0,0,0
"9_47_1_24","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2024,"9/14/2024",23,0,1,0,0,48,5,0,0,0,0,14,0,0,0,0
"9_47_2_24","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2024,"9/14/2024",23,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"9_47_3_24","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2024,"9/14/2024",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_47_4_24","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2024,"9/14/2024",14,1,0,5,18,113,49,0,7,0,0,324,0,0,0,0
"9_47_5_24","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2024,"9/14/2024",12,0,0,4,2,53,83,0,12,0,0,280,0,0,0,0
"9_47_6_24","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2024,"9/14/2024",11.5,2,3,6,10,40,86,3,0,0,0,450,0,0,0,0
"9_47_1_25","San_Juan_Islands",9,"Eagle_Cove",47,1,"offshore",48.459734,-123.033258,2025,"9/27/2025",25.5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
"9_47_2_25","San_Juan_Islands",9,"Eagle_Cove",47,2,"offshore",48.459734,-123.033258,2025,"9/27/2025",28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_47_3_25","San_Juan_Islands",9,"Eagle_Cove",47,3,"offshore",48.459734,-123.033258,2025,"9/27/2025",28.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"9_47_4_25","San_Juan_Islands",9,"Eagle_Cove",47,4,"inshore",48.459734,-123.033258,2025,"9/27/2025",13,5,1,23,6,27,20,1,0,2,0,75,0,0,0,0
"9_47_5_25","San_Juan_Islands",9,"Eagle_Cove",47,5,"inshore",48.459734,-123.033258,2025,"9/27/2025",14.5,7,0,37,31,205,163,0,0,4,0,315,0,0,0,0
"9_47_6_25","San_Juan_Islands",9,"Eagle_Cove",47,6,"inshore",48.459734,-123.033258,2025,"9/27/2025",13,0,0,1,0,2,19,0,0,2,0,56,0,0,0,0
"10_48_1_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,1,"offshore",48.477268,-122.714451,2022,"8/31/2022",27,0,1,10,1,45,3,0,17,0,0,0,0,0,0,0
"10_48_2_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,2,"offshore",48.477268,-122.714451,2022,"8/31/2022",28.5,0,0,11,2,125,0,0,0,0,0,0,0,0,0,0
"10_48_3_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,3,"offshore",48.477268,-122.714451,2022,"8/31/2022",36.5,1,0,3,0,13,2,0,0,0,0,0,0,0,0,0
"10_48_4_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,4,"inshore",48.477268,-122.714451,2022,"8/31/2022",15.5,3,11,16,13,15,0,0,1,0,0,0,0,0,0,0
"10_48_5_22","North_Puget_Sound",10,"Burrows_Lighthouse",48,5,"inshore",48.477268,-122.714451,2022,"8/31/2022",21,37,0,100,100,43,17,300,0,0,0,125,0,0,0,0
