"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","ak_acid_weed","ak_broad-ribbed_kelp","ak_bull_kelp","ak_feather_boa_n","ak_feather_boa_stipe","ak_five-ribbed_kelp","ak_giant_kelp_n","ak_giant_kelp_stipe","ak_sieve_kelp","ak_sugar_kelp","ak_three-ribbed_kelp","ak_torn_kelp","ak_winged_kelp","ak_wire_weed","ak_woody_kelp","cv_acid_weed","cv_articulated","cv_brown_algae","cv_crustose","cv_encrusting","cv_green_algae","cv_holdfast","cv_none","cv_red_algae","cv_seagrass","cv_sessile_inverts","mobile_invertebrates","rf_0-10cm","rf_10cm-1m","rf_1m-2m","rf_over_2m","sb_boulder","sb_clay-wa","sb_cobble","sb_cobble-wa","sb_l_boulder-wa","sb_other","sb_pebble-wa","sb_reef","sb_rock","sb_s_boulder-wa","sb_sand","sb_shell_hash-wa","sp_acid_weed","sp_brown_algae","sp_green_algae","sp_mobile_inverts","sp_red_algae","iv_bat_star","iv_blood_star","iv_blue_striped_sun_star","iv_california_sea_cucumber","iv_dawsons_sun_star","iv_dungeness_crab","iv_flat_abalone","iv_giant_pacific_octopus","iv_giant_spined_star","iv_green_crab","iv_green_pallid_urchin","iv_gumboot_chiton","iv_hairy_triton","iv_kelp_crab","iv_kelp_crab_juv","iv_large_anemone","iv_leather_star","iv_masking_crab","iv_mottled_star","iv_ochre_star","iv_orange_cucumber","iv_piddock_clam","iv_pinto_abalone","iv_plumose_anemone","iv_purple_urchin","iv_rainbow_star","iv_red_abalone","iv_red_urchin","iv_rock_crab","iv_rock_scallop","iv_short_spined_star","iv_slender_crab","iv_sunflower_star","fs_black_and_yellow_rockfish","fs_black_rockfish","fs_black_yellowtail_yoy","fs_blue_deacon_yoy","fs_blue_rockfish","fs_bocaccio_yoy","fs_brown_copper_quillback_yoy","fs_brown_rockfish","fs_buffalo_sculpin","fs_cabezon","fs_canary_rockfish","fs_canary_yoy","fs_china_rockfish","fs_copper_rockfish","fs_deacon_rockfish","fs_forage_fish","fs_gopher_rockfish","fs_grass_rockfish","fs_kelp_greenling","fs_kelp_perch","fs_lingcod","fs_pile_perch","fs_puget_sound_rockfish","fs_puget_sound_yoy","fs_quillback_rockfish","fs_red_irish_lord","fs_shiner_perch","fs_spiny_dogfish","fs_spotted_ratfish","fs_striped_perch","fs_vermilion_rockfish","fs_vermillion_yoy","fs_whitespotted_greenling","fs_wolf_eel","fs_yelloweye_rockfish","fs_yelloweye_yoy","fs_yellowtail_rockfish","fs_yoy_rockfish"
"5_26_2_24","Admiralty_Inlet",5,"Possession_Point",26,2,"offshore",47.90005,-122.383133,2024,2024-10-11,21.5,1,0,2,0,0,13,0,0,84,300,0,0,0,0,0,0,0,0.03,0.07,0.17,0,0.03,0.67,0.03,0,0,0,0.5,0.5,0,0,0,0,0,0.03,0.07,0,0.17,0,0.07,0.07,0.37,0.23,0,0.1,0,0.03,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"5_26_3_24","Admiralty_Inlet",5,"Possession_Point",26,3,"offshore",47.90005,-122.383133,2024,2024-10-11,21,1,0,2,0,0,6,0,0,31,137,0,0,0,0,0,0,0,0.03,0,0.1,0,0,0.8,0.03,0,0.03,0,0.67,0.33,0,0,0,0,0,0.1,0,0,0.17,0,0.03,0,0.53,0.17,0,0.13,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_4_24","Admiralty_Inlet",5,"Possession_Point",26,4,"inshore",47.90005,-122.383133,2024,2024-10-11,11,0,0,46,0,0,6,0,0,19,255,0,0,0,0,0,0,0,0,0.17,0.13,0.03,0.13,0.43,0.1,0,0,0,0.37,0.63,0,0,0,0,0,0.07,0.07,0,0.07,0.07,0.2,0.13,0.13,0.27,0,0.27,0,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,11,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_5_24","Admiralty_Inlet",5,"Possession_Point",26,5,"inshore",47.90005,-122.383133,2024,2024-10-11,12,0,0,6,0,0,10,0,0,7,498,0,0,0,2,0,0,0,0.17,0.03,0.27,0,0.1,0.37,0.07,0,0,0,0.6,0.4,0,0,0,0,0,0.1,0,0,0.23,0,0.3,0.07,0.17,0.13,0,0.37,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_6_24","Admiralty_Inlet",5,"Possession_Point",26,6,"inshore",47.90005,-122.383133,2024,2024-10-11,13.5,0,0,2,0,0,6,0,0,50,294,0,0,0,1,0,0,0,0.13,0.2,0.17,0,0,0.37,0.13,0,0,0,0.4,0.6,0,0,0,0,0,0.13,0.03,0,0.07,0,0.33,0.07,0.23,0.13,0,0.3,0,0,0.07,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_1_23","Admiralty_Inlet",5,"Possession_Point",26,1,"offshore",47.90005,-122.383133,2023,2023-10-19,23.5,0,0,1,0,0,37,0,0,31,72,0,0,0,0,0,0,0,0.03,0.1,0,0,0,0.83,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.67,0.13,0,0.43,0,0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5_26_2_23","Admiralty_Inlet",5,"Possession_Point",26,2,"offshore",47.90005,-122.383133,2023,2023-10-19,22.5,2,0,0,0,0,27,0,0,28,88,0,0,0,0,0,0,0.17,0,0.07,0,0,0,0.67,0.1,0,0,0,1,0,0,0,0,0,0,0.07,0,0,0,0,0.03,0,0.73,0.17,0,0.43,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_3_23","Admiralty_Inlet",5,"Possession_Point",26,3,"offshore",47.90005,-122.383133,2023,2023-10-19,24.5,5,0,0,0,0,16,0,0,38,82,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0.77,0.1,0,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,0.97,0,0,0.47,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_4_23","Admiralty_Inlet",5,"Possession_Point",26,4,"inshore",47.90005,-122.383133,2023,2023-10-19,15,0,0,2,0,0,20,0,0,9,106,0,0,0,0,0,0,0,0.07,0,0.17,0,0,0.73,0.03,0,0,0,0.9,0.1,0,0,0,0,0,0.07,0,0,0.13,0,0.07,0,0.7,0.03,0,0.4,0.03,0,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_26_5_23","Admiralty_Inlet",5,"Possession_Point",26,5,"inshore",47.90005,-122.383133,2023,2023-10-19,15,0,0,3,0,0,2,0,0,7,194,0,0,0,0,0,0,0.37,0.03,0,0,0.07,0.03,0.37,0.13,0,0,0,0.9,0.1,0,0,0,0,0,0.07,0,0,0.1,0,0.07,0.1,0.63,0.03,0,0.53,0.03,0,0.27,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,1,0,0,0,0,0
"5_26_6_23","Admiralty_Inlet",5,"Possession_Point",26,6,"inshore",47.90005,-122.383133,2023,2023-10-19,14,0,0,1,0,0,6,0,0,12,238,0,0,0,0,0,0,0.33,0.03,0,0.1,0.03,0.03,0.43,0.03,0,0,0,0.8,0.2,0,0,0,0,0,0.2,0,0,0.1,0,0.07,0,0.4,0.23,0,0.47,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_2_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2025,2025-09-25,22,3,0,8,0,0,7,0,0,0,26,0,0,0,0,6,0,0,0.2,0.07,0,0,0,0.73,0,0,0,0,0.2,0.73,0.07,0,0,0,0,0,0.07,0,0.03,0,0,0.03,0,0.87,0,0.13,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_3_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2025,2025-09-25,25,0,0,12,0,0,14,0,0,0,22,0,0,0,0,8,0,0,0.17,0.03,0,0,0,0.8,0,0,0,0,0.1,0.6,0.27,0.03,0,0,0,0,0.03,0,0,0,0,0,0.1,0.87,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_4_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2025,2025-09-25,19.5,5,0,3,0,0,2,0,0,3,35,0,0,0,0,4,0,0,0,0,0,0,0.03,0.6,0.37,0,0,0,0.03,0.97,0,0,0,0,0,0,0,0,0.4,0,0,0.03,0.43,0.13,0,0.27,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_5_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2025,2025-09-25,16,33,0,5,0,0,12,0,0,7,21,0,0,0,0,8,0,0,0,0.03,0,0.03,0.07,0.43,0.43,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0.07,0,0,0.03,0.2,0.7,0,0.23,0.03,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
"5_27_6_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2025,2025-09-25,15,7,0,5,0,0,19,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0.1,0.43,0.47,0,0,0,0,1,0,0,0,0,0,0.03,0.03,0,0.13,0,0,0,0.47,0.33,0,0.1,0.13,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,126,0,0,1,0,0,0,0,0,0,0,0
"5_27_1_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2024,2024-08-11,42,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0.07,0.13,0,0.2,0,0.5,0.5,0,0,0,0,0,0.47,0,0,0,0,0,0,0.03,0.5,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_2_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2024,2024-08-11,44,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0.57,0.03,0.07,0,0,0.1,0,0,0.23,0,0.57,0.43,0,0,0,0,0,0.43,0,0,0,0,0.1,0,0,0.47,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_3_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2024,2024-08-11,44,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.8,0.17,0,0,0,0.37,0.6,0.03,0,0,0,0,0.17,0,0,0.3,0,0,0,0.1,0.43,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_4_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2024,2024-08-11,16,33,0,17,0,0,16,0,0,0,35,0,0,0,0,6,0,0,0,0.07,0,0,0,0.77,0.1,0,0.07,0,0.8,0.2,0,0,0,0,0,0.07,0,0,0.17,0,0,0.17,0.47,0.13,0,0.37,0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0
"5_27_5_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2024,2024-08-11,19,24,1,13,0,0,38,0,0,0,24,0,0,0,0,23,0,0,0,0.03,0,0,0.03,0.77,0,0,0.17,0,0.8,0.2,0,0,0,0,0,0.07,0.07,0,0.17,0,0,0.1,0.23,0.37,0,0.13,0.03,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_6_24","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2024,2024-08-11,24.5,5,0,3,0,0,50,0,0,2,54,0,0,0,0,20,0,0,0,0,0,0,0,0.93,0.07,0,0,0,0.93,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0,0.03,0,0,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_1_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2023,2023-08-09,38,5,0,1,0,0,3,0,0,26,1,0,0,0,0,0,0,0,0.47,0.07,0.03,0,0.03,0.4,0,0,0,0,0.73,0.27,0,0,0,0,0,0.1,0,0,0.2,0,0,0.07,0.23,0.4,0,0.03,0,0,0.17,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_2_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2023,2023-08-09,38.5,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0.07,0.03,0,0,0,0.9,0,0,0,0,0.6,0.37,0.03,0,0,0,0,0.03,0,0,0,0,0.13,0.07,0.23,0.53,0,0,0,0.03,0.03,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_3_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2023,2023-08-09,43.5,3,0,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0.03,0,0,0,0,0.93,0.03,0,0,0,0.87,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.07,0,0.03,0,0,8,0,28,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5_27_4_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2023,2023-08-09,16,61,0,1,0,0,28,0,0,0,29,0,0,0,0,19,0,0,0,0.03,0,0,0,0.47,0.5,0,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,0.97,0,0,0.3,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0
"5_27_5_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2023,2023-08-09,10,11,0,1,0,0,3,0,0,0,91,0,0,0,0,0,0,0,0.23,0,0,0.03,0.03,0.33,0.33,0,0.03,0,1,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0.47,0.23,0,0.33,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5_27_6_23","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2023,2023-08-09,11,12,0,8,0,0,5,0,0,0,45,0,0,0,0,0,0,0.03,0.17,0.03,0,0,0.07,0.4,0.3,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0.23,0,0.03,0.03,0.63,0.07,0,0.33,0.03,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,22,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,1,0,0,0,0,0
"5_27_1_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,1,"offshore",47.941083,-122.6012,2022,2022-08-31,19.5,9,0,39,0,0,5,0,0,5,15,1,0,0,0,0,0,0,0,0,0,0,0.03,0.57,0.4,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0.13,0,0.2,0,0.33,0.33,0,0.07,0,0.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,5,2,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_2_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2022,2022-08-31,19.5,8,0,14,0,0,5,0,0,3,19,0,0,0,0,0,0,0,0,0.13,0,0,0.07,0.67,0.13,0,0,0,0.5,0.47,0.03,0,0,0,0,0.03,0,0,0.13,0.03,0.23,0,0.23,0.33,0,0.4,0,0.07,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_3_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2022,2022-08-31,14,15,22,47,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.3,0,0,0,0.67,0.33,0,0,0,0,0,0.07,0.07,0,0,0,0.07,0,0.67,0.13,0,0.1,0.03,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_4_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2022,2022-08-31,8,2,0,7,0,0,0,0,0,0,52,0,0,0,15,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0.6,0.37,0.03,0,0,0,0,0,0.07,0,0.07,0.03,0.13,0.07,0.63,0,0,0.4,0.1,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5_27_5_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2022,2022-08-31,7,1,0,16,0,0,0,0,0,0,42,0,0,0,19,0,0,0,0,0,0.07,0,0,0.77,0.07,0,0.1,0,0.53,0.47,0,0,0,0,0,0,0.03,0,0.07,0.1,0.1,0.23,0.33,0.13,0,0.37,0.03,0,0.53,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_27_6_22","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2022,2022-08-31,2,86,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0.03,0.07,0.57,0.13,0,0.2,0,0.93,0.07,0,0,0,0,0,0.1,0.03,0,0.33,0,0.4,0,0.07,0.07,0,0.03,0.5,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_28_1_24","Northern_Coast",4,"Rock_305",28,1,"offshore",47.95185,-124.6698,2024,2024-08-05,9,0,0,0,0,0,0,0,0,0,0,0,27,0,0,23,0,0,0,0.07,0.17,0,0,0,0.53,0,0.2,0.03,0,0.4,0.27,0.33,0.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,1,32,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4_28_2_24","Northern_Coast",4,"Rock_305",28,2,"offshore",47.95185,-124.6698,2024,2024-08-05,14,0,0,3,0,0,0,0,0,0,11,0,12,0,0,38,0,0.03,0.07,0.17,0.07,0,0,0.07,0.5,0,0.1,0,0,0.83,0.17,0,0.17,0,0.1,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,8,19,0,0,0,0,0,0,1,1,3,0,0,0,0,0,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"4_28_3_24","Northern_Coast",4,"Rock_305",28,3,"offshore",47.95185,-124.6698,2024,2024-08-05,19.5,0,0,0,0,0,0,0,0,0,0,0,43,1,0,12,0,0.2,0.07,0.27,0.2,0,0.03,0.1,0.13,0,0,0,0,0.37,0.53,0.1,0.3,0,0.1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"4_28_4_24","Northern_Coast",4,"Rock_305",28,4,"inshore",47.95185,-124.6698,2024,2024-08-05,14.5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,23,0,0,0.13,0.07,0.13,0,0,0,0.6,0,0.07,0,0,0.53,0.33,0.13,0.27,0,0.03,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
