"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","bat_star","blood_star","blue_striped_sun_star","california_sea_cucumber","dawsons_sun_star","dungeness_crab","giant_pacific_octopus","giant_spined_star","green_crab","green_pallid_urchin","gumboot_chiton","hairy_triton","kelp_crab","kelp_crab_juv","large_anemone","leather_star","mottled_star","ochre_star","orange_cucumber","piddock_clam","pinto_abalone","plumose_anemone","purple_urchin","rainbow_star","red_urchin","rock_crab","rock_scallop","short_spined_star","slender_crab","sunflower_star","flat_abalone","masking_crab","red_abalone"
"7_35_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2023,"2023-07-25",23.5,0,7,0,0,0,0,0,0,0,16,4,5,0,0,0,0,1,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0
"7_35_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2023,"2023-07-25",25,0,2,0,1,0,0,0,0,0,25,1,3,0,0,1,0,1,0,0,0,1,0,0,1,83,0,0,0,0,0,0,0,0
"7_35_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2023,"2023-07-25",14.5,0,6,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"7_35_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2023,"2023-07-25",14,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0
"7_35_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2023,"2023-07-25",14.5,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7_35_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2022,"2022-08-18",21,0,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
"7_35_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2022,"2022-08-18",21,0,8,0,1,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"7_35_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2022,"2022-08-18",21.5,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"7_35_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2022,"2022-08-18",17,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_35_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2022,"2022-08-18",19.5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_35_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2022,"2022-08-18",18.5,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_35_1_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,1,"offshore",48.141606,-123.613191,2021,"2021-07-15",25,0,2,0,4,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0
"7_35_2_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,2,"offshore",48.141606,-123.613191,2021,"2021-07-15",26,0,8,0,0,0,0,0,0,0,32,0,0,2,0,2,0,0,0,0,0,0,0,0,0,152,0,2,0,0,0,0,0,0
"7_35_3_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,3,"offshore",48.141606,-123.613191,2021,"2021-07-15",24,0,12,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0
"7_35_4_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,4,"inshore",48.141606,-123.613191,2021,"2021-07-15",10.5,0,2,0,0,0,0,0,0,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7_35_5_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,5,"inshore",48.141606,-123.613191,2021,"2021-07-15",12.5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
"7_35_6_21","Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,6,"inshore",48.141606,-123.613191,2021,"2021-07-15",14,0,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2025,"2025-07-04",10.5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7_36_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2025,"2025-07-04",12,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,17,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2025,"2025-07-04",13.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33,15,0,0,0,0,0,1,0,0,0,0,0,0,0
"7_36_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2025,"2025-07-04",6.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2025,"2025-07-04",7.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2025,"2025-07-04",7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2024,"2024-06-14",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2024,"2024-06-14",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2024,"2024-06-14",17.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,64,57,0,0,0,0,0,1,0,0,0,0,0,0,0
"7_36_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2024,"2024-06-14",9,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"7_36_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2024,"2024-06-14",6.5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2024,"2024-06-14",7.5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2023,"2023-07-23",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7_36_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2023,"2023-07-23",11.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2023,"2023-07-23",19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2023,"2023-07-23",8.5,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,33,2,0,0,0,0,3,1,1,0,0,0,0,0,0
"7_36_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2023,"2023-07-23",9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2023,"2023-07-23",17.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2022,"2022-07-06",22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7_36_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2022,"2022-07-06",19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2022,"2022-07-06",18.5,0,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7_36_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2022,"2022-07-06",13,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2022,"2022-07-06",11.5,0,2,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,2,1,0,36,1,0,0,0,0,0,0,0
"7_36_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2022,"2022-07-06",8.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_36_1_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,1,"offshore",48.144779,-122.778533,2021,"2021-08-30",18.5,0,2,0,0,0,0,0,0,0,0,14,0,2,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_2_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,2,"offshore",48.144779,-122.778533,2021,"2021-08-30",18,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7_36_3_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,3,"offshore",48.144779,-122.778533,2021,"2021-08-30",18.5,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_4_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,4,"inshore",48.144779,-122.778533,2021,"2021-08-30",8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_5_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,5,"inshore",48.144779,-122.778533,2021,"2021-08-30",8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_36_6_21","Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,6,"inshore",48.144779,-122.778533,2021,"2021-08-30",9,0,2,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"7_37_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.256822,-124.275318,2025,"2025-08-08",29,0,5,0,1,0,0,0,0,0,167,2,0,0,0,0,1,0,0,56,0,0,0,6,8,255,0,0,0,0,0,0,0,0
"7_37_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.256822,-124.275318,2025,"2025-08-08",27.5,0,4,0,1,0,0,0,0,0,582,1,0,0,0,9,1,0,0,738,0,0,7,0,1,250,0,0,0,0,0,0,0,0
"7_37_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.256822,-124.275318,2025,"2025-08-08",20.5,0,3,0,7,0,0,0,0,0,182,1,0,0,0,6,0,0,0,141,0,0,5,198,10,43,0,1,0,0,0,0,0,0
"7_37_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.256822,-124.275318,2025,"2025-08-08",14,0,3,0,0,0,0,0,0,0,523,2,0,0,0,2,0,0,0,126,0,1,0,75,0,79,0,0,0,0,0,0,0,0
"7_37_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.256822,-124.275318,2025,"2025-08-08",6.5,0,12,0,1,0,0,0,0,0,83,6,0,0,0,3,0,1,0,31,0,0,0,1278,1,180,1,0,0,0,0,0,0,0
"7_37_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.256822,-124.275318,2025,"2025-08-08",11,0,16,0,3,0,0,0,0,0,252,0,0,0,0,6,0,0,0,166,0,0,3,420,2,180,0,1,0,0,0,0,0,0
"7_37_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.256822,-124.275318,2024,"2024-08-02",22,0,16,0,4,1,0,0,0,0,552,0,0,0,0,0,0,0,0,98,0,0,1,312,3,115,0,0,0,0,0,0,0,0
"7_37_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.256822,-124.275318,2024,"2024-08-02",14.5,0,19,0,9,0,0,0,0,0,206,0,0,0,0,4,0,0,0,44,0,2,0,100,4,456,0,1,0,0,0,0,0,0
"7_37_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.256822,-124.275318,2024,"2024-08-02",15,0,4,0,4,0,0,0,0,0,846,0,0,0,0,1,0,0,0,354,0,0,0,123,9,738,0,0,0,0,0,0,0,0
"7_37_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.256822,-124.275318,2024,"2024-08-02",10.5,0,8,0,0,0,0,0,0,0,468,7,1,0,0,2,0,0,0,23,0,2,0,510,2,190,0,0,0,0,0,0,0,0
"7_37_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.256822,-124.275318,2024,"2024-08-02",11.5,0,12,0,1,0,0,0,0,0,344,2,0,0,0,2,0,0,0,73,0,1,0,738,4,134,0,2,0,0,0,0,0,0
"7_37_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.256822,-124.275318,2024,"2024-08-02",11.5,0,10,0,2,0,0,0,0,0,378,3,1,0,0,2,0,0,0,42,0,0,1,504,3,306,0,2,0,0,0,0,0,0
"7_37_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,1,"offshore",48.256822,-124.275318,2023,"2023-07-29",18.5,0,5,0,11,0,0,0,0,0,99,3,0,0,0,8,0,0,0,33,0,0,0,3,7,263,0,1,0,0,0,0,0,0
"7_37_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,2,"offshore",48.256822,-124.275318,2023,"2023-07-29",20.5,0,5,3,6,0,0,0,0,0,582,3,0,0,0,9,0,0,0,47,0,0,1,16,7,184,0,0,0,0,0,0,0,0
"7_37_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,3,"offshore",48.256822,-124.275318,2023,"2023-07-29",26,0,4,0,8,1,0,0,0,0,408,2,0,0,0,4,0,0,0,214,0,0,2,4,1,173,0,0,0,0,0,0,0,0
"7_37_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,4,"inshore",48.256822,-124.275318,2023,"2023-07-29",16.5,1,12,0,2,0,0,0,0,0,109,3,0,0,0,5,0,0,0,89,0,1,0,324,3,174,0,1,0,0,0,0,0,0
"7_37_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,5,"inshore",48.256822,-124.275318,2023,"2023-07-29",16,0,9,0,5,0,0,0,0,0,202,2,0,0,0,2,0,0,0,29,0,0,0,88,1,386,0,1,0,0,0,0,0,0
"7_37_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,6,"inshore",48.256822,-124.275318,2023,"2023-07-29",14,0,11,0,0,1,0,0,0,0,131,1,0,0,0,0,0,6,0,134,0,2,2,463,2,248,0,0,0,0,0,0,0,0
"7_38_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2025,"2025-08-02",21,0,0,1,0,0,0,0,0,0,237,7,0,0,0,4,0,0,0,63,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"7_38_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2025,"2025-08-02",20.5,0,1,0,0,0,0,0,0,0,57,5,0,0,0,0,0,0,0,16,0,0,1,4,0,3,1,0,0,0,0,0,0,0
"7_38_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2025,"2025-08-02",19,0,3,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2025,"2025-08-02",11.5,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2025,"2025-08-02",11,0,2,0,9,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2025,"2025-08-02",15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7_38_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2024,"2024-07-02",18.5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,139,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7_38_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2024,"2024-07-02",20,0,2,0,1,0,0,0,0,0,53,2,0,0,0,0,0,2,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2024,"2024-07-02",22.5,0,0,0,0,0,0,0,0,0,177,4,0,0,0,1,0,0,0,155,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"7_38_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2024,"2024-07-02",13.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2024,"2024-07-02",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2024,"2024-07-02",9.5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2023,"2023-05-27",19.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,37,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"7_38_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2023,"2023-05-27",16.5,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2023,"2023-05-27",17.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2023,"2023-05-27",8,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7_38_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2023,"2023-05-27",7,0,1,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"7_38_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2023,"2023-05-27",8.5,0,2,0,0,0,0,0,0,0,2,3,0,2,9,0,0,0,0,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7_38_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,1,"offshore",48.18384,-122.7004,2022,"2022-08-18",18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_38_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,2,"offshore",48.18384,-122.7004,2022,"2022-08-18",19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_38_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,3,"offshore",48.18384,-122.7004,2022,"2022-08-18",11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"7_38_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,4,"inshore",48.18384,-122.7004,2022,"2022-08-18",6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"7_38_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,5,"inshore",48.18384,-122.7004,2022,"2022-08-18",3.5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"7_38_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,6,"inshore",48.18384,-122.7004,2022,"2022-08-18",9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7_39_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2025,"2025-06-21",15.5,0,3,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7_39_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,2,"offshore",48.225837,-122.771572,2025,"2025-06-21",15.5,0,1,0,0,0,0,0,0,0,1,1,0,2,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_39_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,3,"offshore",48.225837,-122.771572,2025,"2025-06-21",13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_39_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,4,"inshore",48.225837,-122.771572,2025,"2025-06-21",11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_39_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,5,"inshore",48.225837,-122.771572,2025,"2025-06-21",12.5,0,2,0,0,0,0,0,0,0,3,2,0,2,0,4,0,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"7_39_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,6,"inshore",48.225837,-122.771572,2025,"2025-06-21",12,0,6,0,0,0,0,0,0,0,0,7,0,1,0,3,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7_39_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,1,"offshore",48.225837,-122.771572,2024,"2024-06-02",10,0,6,0,0,0,0,0,0,0,6,4,0,0,1,8,0,0,0,18,0,0,0,0,0,5,1,0,0,0,0,0,0,0
